1.6000,0.5600,0.0000,0.0000,-0.0000,-0.3584,-0.9336,
1.6400,0.5600,0.0000,0.0000,-0.0000,-0.3420,-0.9397,
1.6800,0.5600,0.0000,0.0000,-0.0000,-0.3256,-0.9455,
1.6800,0.6000,0.0000,0.0000,-0.0000,-0.3007,-0.9537,
1.7200,0.6000,0.0000,0.0000,-0.0000,-0.2504,-0.9681,
1.7600,0.6000,0.0000,0.0000,-0.0000,-0.2079,-0.9781,
1.7600,0.6400,0.0000,0.0000,-0.0000,-0.1994,-0.9799,
1.8000,0.6400,0.0000,0.0000,-0.0000,-0.1219,-0.9925,
1.8400,0.6400,0.0000,0.0000,-0.0000,-0.0785,-0.9969,
1.8800,0.6400,0.0000,0.0000,-0.0000,-0.0262,-0.9997,
1.9200,0.6400,0.0000,0.0000,-0.0000,-0.0175,-0.9998,
