3.4400,0.5200,0.0000,0.0000,0.0000,-0.7133,0.7009,
3.4400,0.4800,0.0000,0.0000,0.0000,-0.7071,0.7071,
3.4400,0.4400,0.0000,0.0000,0.0000,-0.7071,0.7071,
3.4400,0.4000,0.0000,0.0000,0.0000,-0.7071,0.7071,
3.4400,0.3600,0.0000,0.0000,0.0000,-0.7009,0.7133,
3.4400,0.3200,0.0000,0.0000,0.0000,-0.6947,0.7193,
3.4400,0.2800,0.0000,0.0000,0.0000,-0.7071,0.7071,
3.4400,0.2400,0.0000,0.0000,0.0000,-0.7254,0.6884,
3.4400,0.2000,0.0000,0.0000,0.0000,-0.7373,0.6756,
3.4400,0.1600,0.0000,0.0000,0.0000,-0.7490,0.6626,
